利潤率,記錄數,利潤 (bin),利潤,區域,國家/地區,城市,子類別,客戶名稱,折扣,數量,產品名稱,省/自治區,細分,製造商,訂單 Id,訂單日期,郵寄方式,郵寄日期,銷售額,類別
-0.120418848,1,-$111.00,-$2.07,北亞,China,Wuhan,繫結器,Anthony Witt,50%,3,"Cardinal Binder Covers, Clear",Hubei,消費者,Cardinal,IN-2017-35598,2017/6/20,標準級,2017/6/24,$17,辦公用品
0.088656601,1,$0.00,$10.31,大洋洲,Australia,Perth,用品,Maurice Satty,10%,3,"Kleencut Trimmer, Easy Grip",Western Australia,消費者,Kleencut,IN-2019-25161,2019/7/14,標準級,2019/7/20,$116,辦公用品
-0.760172511,1,-$444.00,-$364.86,中亞,Pakistan,Islamabad,複製器,Fred Hopkins,50%,3,"Brother Fax Machine, Color",F.C.T.,公司,Brother,ID-2018-18504,2018/10/23,二級,2018/10/27,$480,技術
-0.562076749,1,-$111.00,-$7.47,中亞,Pakistan,Islamabad,標籤,Fred Hopkins,50%,2,"Avery Color Coded Labels, Laser Printer Compatible",F.C.T.,公司,Avery,ID-2018-18504,2018/10/23,二級,2018/10/27,$13,辦公用品
0.486725664,1,$0.00,$9.90,東南亞,Malaysia,Kuantan,標籤,Pauline Chand,0%,3,"Smead File Folder Labels, Adjustable",Pahang,總公司,Smead,IN-2017-33288,2017/5/23,二級,2017/5/26,$20,辦公用品
0.407821229,1,$0.00,$4.38,東南亞,Malaysia,Kuantan,儲存具,Pauline Chand,0%,1,"Eldon Box, Industrial",Pahang,總公司,Eldon,IN-2017-33288,2017/5/23,二級,2017/5/26,$11,辦公用品
0.489480198,1,$0.00,$71.19,東南亞,Malaysia,Kuantan,儲存具,Pauline Chand,0%,3,"Smead Trays, Blue",Pahang,總公司,Smead,IN-2017-33288,2017/5/23,二級,2017/5/26,$145,辦公用品
0.179988365,1,$111.00,$185.64,東南亞,Malaysia,Kuantan,配件,Pauline Chand,0%,4,"SanDisk Router, Programmable",Pahang,總公司,SanDisk,IN-2017-33288,2017/5/23,二級,2017/5/26,"$1,031",技術
0.089347079,1,$0.00,$19.50,北亞,China,Anqing,用具,Natalie Webber,0%,5,"Advantus Door Stop, Erganomic",Anhui,消費者,Advantus,IN-2016-56346,2016/11/23,一級,2016/11/26,$218,傢具
0.088871649,1,$0.00,$24.74,大洋洲,Australia,Geelong,電話,Chloris Kastensmidt,10%,2,"Cisco Signal Booster, Cordless",Victoria,消費者,Cisco,IN-2016-16229,2016/12/13,標準級,2016/12/17,$278,技術
0.180518288,1,$0.00,$25.41,東南亞,Indonesia,Semarang,電話,Bill Overfelt,17%,1,"Nokia Audio Dock, Cordless",Jawa Tengah,公司,Nokia,IN-2017-53175,2017/6/19,標準級,2017/6/24,$141,技術
-0.851415094,1,-$222.00,-$121.30,東南亞,Indonesia,Semarang,系固件,Bill Overfelt,47%,14,"OIC Clamps, 12 Pack",Jawa Tengah,公司,Other,IN-2017-53175,2017/6/19,標準級,2017/6/24,$142,辦公用品
0.429787234,1,$222.00,$272.70,北亞,China,Shenzhen,複製器,Karen Carlisle,0%,5,"HP Ink, High-Speed",Guangdong,公司,HP,IN-2017-14010,2017/4/1,標準級,2017/4/6,$635,技術
0.129514321,1,$0.00,$12.48,北亞,China,Shenzhen,美術,Karen Carlisle,0%,4,"Binney & Smith Markers, Blue",Guangdong,公司,Binney,IN-2017-14010,2017/4/1,標準級,2017/4/6,$96,辦公用品
0.419950971,1,$444.00,$534.48,中亞,India,Bhavnagar,複製器,Cindy Chapman,0%,4,"Brother Fax Machine, Digital",Gujarat,消費者,Brother,IN-2019-16887,2019/5/5,二級,2019/5/7,"$1,273",技術
-0.509433962,1,-$111.00,-$53.66,東南亞,Indonesia,Palembang,配件,Ross Baird,47%,5,"SanDisk Flash Drive, USB",Sumatera Selatan,總公司,SanDisk,ID-2017-60427,2017/7/15,標準級,2017/7/21,$105,技術
0.139335477,1,$0.00,$7.80,中亞,India,Imphal,繫結器,Larry Tron,0%,2,"Wilson Jones 3-Hole Punch, Economy",Manipur,消費者,Wilson,IN-2019-53427,2019/5/9,標準級,2019/5/15,$56,辦公用品
0.429742033,1,$0.00,$42.48,中亞,India,Imphal,器具,Larry Tron,0%,1,"KitchenAid Blender, Silver",Manipur,消費者,KitchenAid,IN-2019-53427,2019/5/9,標準級,2019/5/15,$99,辦公用品
0.069995464,1,$222.00,$300.90,中亞,India,Imphal,桌子,Larry Tron,0%,5,"Lesro Conference Table, Adjustable Height",Manipur,消費者,Lesro,IN-2019-53427,2019/5/9,標準級,2019/5/15,"$4,299",傢具
0.028969957,1,$0.00,$3.24,中亞,India,Imphal,紙張,Larry Tron,0%,4,"SanDisk Message Books, 8.5 x 11",Manipur,消費者,SanDisk,IN-2019-53427,2019/5/9,標準級,2019/5/15,$112,辦公用品
0.142830196,1,$0.00,$63.61,北亞,China,Shijiazhuang,桌子,Zuschuss Donatelli,30%,2,"Hon Coffee Table, Adjustable Height",Hebei,消費者,Hon,IN-2019-63591,2019/12/13,標準級,2019/12/18,$445,傢具
0.066050453,1,$0.00,$24.70,大洋洲,Australia,Melbourne,椅子,Luke Schmidt,10%,8,"SAFCO Bag Chairs, Adjustable",Victoria,公司,Safco,IN-2016-32196,2016/1/31,標準級,2016/2/5,$374,傢具
0.144424053,1,$111.00,$121.11,大洋洲,Australia,Melbourne,機器,Luke Schmidt,10%,3,"Konica Inkjet, White",Victoria,公司,Konica,IN-2016-32196,2016/1/31,標準級,2016/2/5,$839,技術
-0.089933644,1,-$111.00,-$15.29,大洋洲,Australia,Mackay,用品,Troy Staebel,10%,8,"Stiletto Scissors, High Speed",Queensland,消費者,Stiletto,ID-2018-36242,2018/9/7,二級,2018/9/9,$170,辦公用品
0.120533962,1,$0.00,$3.68,大洋洲,Australia,Mackay,繫結器,Troy Staebel,10%,2,"Ibico Binder, Durable",Queensland,消費者,BIC,ID-2018-36242,2018/9/7,二級,2018/9/9,$31,辦公用品
0.366598152,1,$111.00,$186.20,大洋洲,Australia,Mackay,複製器,Troy Staebel,10%,4,"Brother Personal Copier, High-Speed",Queensland,消費者,Brother,ID-2018-36242,2018/9/7,二級,2018/9/9,$508,技術
-0.000245761,1,-$111.00,-$0.16,大洋洲,Australia,Mackay,書架,Troy Staebel,10%,6,"Dania Corner Shelving, Traditional",Queensland,消費者,Dania,ID-2018-36242,2018/9/7,二級,2018/9/9,$659,傢具
0.165712104,1,$0.00,$13.02,大洋洲,Australia,Mackay,美術,Troy Staebel,10%,5,"BIC Pens, Water Color",Queensland,消費者,BIC,ID-2018-36242,2018/9/7,二級,2018/9/9,$79,辦公用品
-0.207629493,1,-$111.00,-$81.72,東南亞,Myanmar (Burma),Yangon,配件,Brendan Dodson,47%,3,"Logitech Router, USB",Yangon,總公司,Logitech,IN-2017-24146,2017/6/5,一級,2017/6/7,$394,技術
-0.001408230,1,-$111.00,-$0.05,東南亞,Myanmar (Burma),Yangon,系固件,Brendan Dodson,17%,3,"OIC Paper Clips, 12 Pack",Yangon,總公司,Other,IN-2017-24146,2017/6/5,一級,2017/6/7,$35,辦公用品
0.444444444,1,$0.00,$7.30,大洋洲,Australia,Albany,標籤,Charles Sheldon,10%,2,"Harbour Creations File Folder Labels, 5000 Label Set",Western Australia,公司,Harbour Creations,IN-2018-66923,2018/6/21,標準級,2018/6/26,$16,辦公用品
0.199896158,1,$111.00,$161.70,大洋洲,Australia,Albany,儲存具,Charles Sheldon,10%,7,"Smead File Cart, Industrial",Western Australia,公司,Smead,IN-2018-66923,2018/6/21,標準級,2018/6/26,$809,辦公用品
0.165712104,1,$0.00,$23.44,大洋洲,Australia,Albany,美術,Charles Sheldon,10%,9,"BIC Pens, Water Color",Western Australia,公司,BIC,IN-2018-66923,2018/6/21,標準級,2018/6/26,$141,辦公用品
0.321895425,1,$0.00,$56.74,大洋洲,Australia,Albany,電話,Charles Sheldon,10%,3,"Apple Office Telephone, with Caller ID",Western Australia,公司,Apple,IN-2018-66923,2018/6/21,標準級,2018/6/26,$176,技術
0.409615385,1,$0.00,$25.56,北亞,China,Suzhou,紙張,Frank Olsen,0%,2,"SanDisk Computer Printout Paper, Multicolor",Gansu,消費者,SanDisk,IN-2019-76058,2019/3/13,一級,2019/3/15,$62,辦公用品
0.219069240,1,$0.00,$11.58,北亞,China,Suzhou,美術,Frank Olsen,0%,2,"Sanford Markers, Water Color",Gansu,消費者,Sanford,IN-2019-76058,2019/3/13,一級,2019/3/15,$53,辦公用品
0.137566138,1,$0.00,$6.24,北亞,China,Suzhou,系固件,Frank Olsen,0%,4,"Stockwell Paper Clips, Assorted Sizes",Gansu,消費者,Stockwell,IN-2019-76058,2019/3/13,一級,2019/3/15,$45,辦公用品
0.359835355,1,$333.00,$348.81,北亞,China,Suzhou,椅子,Frank Olsen,0%,7,"Office Star Rocking Chair, Black",Gansu,消費者,Office Star,IN-2019-76058,2019/3/13,一級,2019/3/15,$969,傢具
0.369098712,1,$0.00,$30.96,北亞,China,Suzhou,紙張,Frank Olsen,0%,3,"Eaton Computer Printout Paper, Multicolor",Gansu,消費者,Eaton,IN-2019-76058,2019/3/13,一級,2019/3/15,$84,辦公用品
0,1,$0.00,$0.00,北亞,China,Suzhou,信封,Frank Olsen,0%,5,"GlobeWeis Clasp Envelope, Set of 50",Gansu,消費者,GlobeWeis,IN-2019-76058,2019/3/13,一級,2019/3/15,$50,辦公用品
0.469777306,1,$0.00,$53.16,北亞,China,Suzhou,用具,Frank Olsen,0%,2,"Eldon Clock, Duo Pack",Gansu,消費者,Eldon,IN-2019-76058,2019/3/13,一級,2019/3/15,$113,傢具
0.348766180,1,$0.00,$57.00,東南亞,Indonesia,Jember,繫結器,David Flashing,17%,4,"Cardinal Binding Machine, Clear",Jawa Timur,消費者,Cardinal,IN-2019-17489,2019/12/22,標準級,2019/12/26,$163,辦公用品
-0.274219425,1,-$111.00,-$16.00,東南亞,Indonesia,Jember,美術,David Flashing,27%,3,"Boston Markers, Easy-Erase",Jawa Timur,消費者,Boston,IN-2019-17489,2019/12/22,標準級,2019/12/26,$58,辦公用品
0.218961625,1,$0.00,$14.55,中亞,India,Barddhaman,標籤,Jane Waco,0%,5,"Avery Color Coded Labels, Laser Printer Compatible",West Bengal,公司,Avery,IN-2019-46343,2019/9/23,標準級,2019/9/27,$66,辦公用品
0.399416910,1,$0.00,$20.55,中亞,India,Barddhaman,儲存具,Jane Waco,0%,5,"Eldon Box, Single Width",West Bengal,公司,Eldon,IN-2019-46343,2019/9/23,標準級,2019/9/27,$51,辦公用品
0.044391608,1,$111.00,$116.95,大洋洲,Australia,Melbourne,書架,Ed Ludwig,10%,8,"Ikea Library with Doors, Mobile",Victoria,總公司,Ikea,IN-2018-11938,2018/11/1,標準級,2018/11/5,"$2,635",傢具
0.199421965,1,$0.00,$41.40,北亞,South Korea,Daegu,用具,Aimee Bixby,20%,5,"Tenex Photo Frame, Duo Pack",Daegu,消費者,Tenex,IN-2018-62828,2018/1/31,二級,2018/2/2,$208,傢具
0.219709208,1,$0.00,$32.64,北亞,China,Guangzhou,用品,Gary McGarr,0%,4,"Fiskars Box Cutter, Easy Grip",Guangdong,消費者,Fiskars,IN-2019-30817,2019/5/8,標準級,2019/5/12,$149,辦公用品
0.348894349,1,$0.00,$12.78,北亞,China,Guangzhou,美術,Gary McGarr,0%,3,"Binney & Smith Pens, Easy-Erase",Guangdong,消費者,Binney,IN-2019-30817,2019/5/8,標準級,2019/5/12,$37,辦公用品
0.099947500,1,$111.00,$137.07,北亞,China,Guangzhou,椅子,Gary McGarr,0%,3,"Hon Executive Leather Armchair, Black",Guangdong,消費者,Hon,IN-2019-30817,2019/5/8,標準級,2019/5/12,"$1,371",傢具
0.421726559,1,$0.00,$12.25,大洋洲,Australia,Brisbane,系固件,Darren Budd,10%,2,"Stockwell Rubber Bands, Bulk Pack",Queensland,公司,Stockwell,IN-2019-66853,2019/5/19,二級,2019/5/24,$29,辦公用品
0.210855496,1,$0.00,$46.52,大洋洲,Australia,Brisbane,書架,Darren Budd,10%,2,"Ikea Stackable Bookrack, Traditional",Queensland,公司,Ikea,IN-2019-66853,2019/5/19,二級,2019/5/24,$221,傢具
-0.067025880,1,-$111.00,-$12.32,大洋洲,Australia,Brisbane,用品,Darren Budd,10%,5,"Kleencut Trimmer, Steel",Queensland,公司,Kleencut,IN-2019-66853,2019/5/19,二級,2019/5/24,$184,辦公用品
-0.400052397,1,-$222.00,-$171.79,東南亞,Philippines,Manila,配件,Michael Chen,45%,3,"Belkin Router, Programmable",Metro Manila,消費者,Belkin,ID-2019-74462,2019/12/23,二級,2019/12/25,$429,技術
-0.563636364,1,-$111.00,-$15.35,東南亞,Philippines,Manila,美術,Michael Chen,45%,1,"Binney & Smith Sketch Pad, Water Color",Metro Manila,消費者,Binney,ID-2019-74462,2019/12/23,二級,2019/12/25,$27,辦公用品
-0.100390535,1,-$111.00,-$19.67,大洋洲,Australia,Newcastle,椅子,Dennis Kane,10%,5,"Novimex Bag Chairs, Black",New South Wales,消費者,Novimex,ID-2019-13940,2019/10/7,二級,2019/10/12,$196,傢具
0.055059524,1,$0.00,$2.66,大洋洲,Australia,Newcastle,儲存具,Dennis Kane,10%,2,"Fellowes Folders, Industrial",New South Wales,消費者,Fellowes,ID-2019-13940,2019/10/7,二級,2019/10/12,$48,辦公用品
0.022016378,1,$0.00,$8.86,大洋洲,Australia,Newcastle,書架,Dennis Kane,10%,3,"Safco Stackable Bookrack, Mobile",New South Wales,消費者,Safco,ID-2019-13940,2019/10/7,二級,2019/10/12,$402,傢具
0.365886741,1,$0.00,$19.42,大洋洲,Australia,Newcastle,繫結器,Dennis Kane,10%,2,"Wilson Jones 3-Hole Punch, Durable",New South Wales,消費者,Wilson,ID-2019-13940,2019/10/7,二級,2019/10/12,$53,辦公用品
0.266336400,1,$111.00,$121.93,大洋洲,Australia,Newcastle,用具,Dennis Kane,10%,9,"Eldon Clock, Black",New South Wales,消費者,Eldon,ID-2019-13940,2019/10/7,二級,2019/10/12,$458,傢具
0.222180365,1,$444.00,$509.57,大洋洲,Australia,Sydney,複製器,Michael Dominguez,10%,8,"Brother Fax Machine, Laser",New South Wales,公司,Brother,IN-2019-25063,2019/6/16,標準級,2019/6/21,"$2,293",技術
0.149112426,1,$0.00,$15.12,北亞,China,Jiangmen,用具,Chuck Clark,0%,4,"Deflect-O Stacking Tray, Black",Guangdong,總公司,Deflect,IN-2018-51768,2018/5/28,標準級,2018/6/2,$101,傢具
-0.181195370,1,-$111.00,-$7.36,東南亞,Indonesia,Jakarta,繫結器,Jim Radford,17%,1,"Wilson Jones Binding Machine, Economy",Jakarta,消費者,Wilson,ID-2018-52370,2018/5/30,標準級,2018/6/3,$41,辦公用品
-0.136986301,1,-$333.00,-$232.50,東南亞,Indonesia,Jakarta,椅子,Jim Radford,27%,5,"Office Star Executive Leather Armchair, Adjustable",Jakarta,消費者,Office Star,ID-2018-52370,2018/5/30,標準級,2018/6/3,"$1,697",傢具
0.046362127,1,$0.00,$1.31,東南亞,Indonesia,Jakarta,繫結器,Jim Radford,17%,2,"Ibico Binder, Durable",Jakarta,消費者,BIC,ID-2018-52370,2018/5/30,標準級,2018/6/3,$28,辦公用品
-0.365198376,1,-$111.00,-$10.52,東南亞,Philippines,Manila,美術,Theresa Coyne,45%,3,"BIC Pens, Water Color",Metro Manila,公司,BIC,ID-2017-61722,2017/11/14,一級,2017/11/17,$29,辦公用品
-0.382171227,1,-$111.00,-$45.47,東南亞,Philippines,Manila,配件,Theresa Coyne,45%,7,"Memorex Flash Drive, Programmable",Metro Manila,公司,Memorex,ID-2017-61722,2017/11/14,一級,2017/11/17,$119,技術
-0.538461538,1,-$111.00,-$52.12,東南亞,Philippines,Manila,書架,Theresa Coyne,35%,1,"Safco Corner Shelving, Metal",Metro Manila,公司,Safco,ID-2017-61722,2017/11/14,一級,2017/11/17,$97,傢具
0.319479642,1,$0.00,$28.37,東南亞,Philippines,Manila,椅子,Theresa Coyne,25%,2,"Harbour Creations Bag Chairs, Black",Metro Manila,公司,Harbour Creations,ID-2017-61722,2017/11/14,一級,2017/11/17,$89,傢具
-0.420069772,1,-$111.00,-$18.42,東南亞,Philippines,Manila,標籤,Theresa Coyne,45%,6,"Avery Color Coded Labels, Laser Printer Compatible",Metro Manila,公司,Avery,ID-2017-61722,2017/11/14,一級,2017/11/17,$44,辦公用品
-0.280048167,1,-$222.00,-$167.45,東南亞,Philippines,Manila,椅子,Theresa Coyne,25%,6,"Hon Rocking Chair, Set of Two",Metro Manila,公司,Hon,ID-2017-61722,2017/11/14,一級,2017/11/17,$598,傢具
0.119275825,1,$0.00,$3.36,北亞,Japan,Takamatsu,配件,Luke Weiss,0%,1,"Memorex Mouse, Bluetooth",Kagawa,消費者,Memorex,IN-2018-31678,2018/2/24,標準級,2018/2/28,$28,技術
-0.028575208,1,-$111.00,-$36.29,北亞,China,Shanghai,桌子,Joel Jenkins,30%,2,"Barricks Conference Table, with Bottom Storage",Shanghai,總公司,Barricks,ID-2018-12624,2018/8/30,二級,2018/9/3,"$1,270",傢具
0.318407960,1,$0.00,$17.28,北亞,China,Shanghai,紙張,Joel Jenkins,0%,3,"Green Bar Parchment Paper, Multicolor",Shanghai,總公司,Green Bar,ID-2018-12624,2018/8/30,二級,2018/9/3,$54,辦公用品
0.009966777,1,$0.00,$0.81,北亞,China,Shanghai,配件,Joel Jenkins,0%,3,"Logitech Mouse, Erganomic",Shanghai,總公司,Logitech,ID-2018-12624,2018/8/30,二級,2018/9/3,$81,技術
0.254385965,1,$0.00,$34.45,大洋洲,Australia,Wodonga,用品,Frank Merwin,10%,6,"Stiletto Letter Opener, Steel",Victoria,總公司,Stiletto,IN-2019-64235,2019/6/21,標準級,2019/6/27,$135,辦公用品
0.071427595,1,$0.00,$6.27,東南亞,Indonesia,Surakarta,儲存具,Erin Smith,17%,4,"Fellowes Folders, Single Width",Jawa Tengah,公司,Fellowes,IN-2017-21297,2017/9/22,標準級,2017/9/29,$88,辦公用品
0.409999210,1,$222.00,$311.46,中亞,Nepal,Tanahu,複製器,Craig Yedwab,0%,2,"Hewlett Wireless Fax, Digital",Western,公司,Hewlett,IN-2017-46063,2017/11/9,二級,2017/11/11,$760,技術
0.478672986,1,$0.00,$30.30,中亞,Nepal,Tanahu,繫結器,Craig Yedwab,0%,10,"Avery Index Tab, Clear",Western,公司,Avery,IN-2017-46063,2017/11/9,二級,2017/11/11,$63,辦公用品
0.289807421,1,$0.00,$18.51,中亞,Nepal,Tanahu,椅子,Craig Yedwab,0%,1,"Harbour Creations Bag Chairs, Set of Two",Western,公司,Harbour Creations,IN-2017-46063,2017/11/9,二級,2017/11/11,$64,傢具
0.409282700,1,$0.00,$13.10,大洋洲,Australia,Melbourne,標籤,Maureen Gnade,10%,3,"Avery Shipping Labels, Laser Printer Compatible",Victoria,消費者,Avery,IN-2017-55289,2017/4/26,標準級,2017/4/30,$32,辦公用品
0.289361702,1,$0.00,$73.44,北亞,China,Harbin,用品,Craig Leslie,0%,6,"Fiskars Trimmer, High Speed",Heilongjiang,總公司,Fiskars,IN-2018-49633,2018/10/9,標準級,2018/10/14,$254,辦公用品
0.336704726,1,$0.00,$42.31,東南亞,Indonesia,Pontianak,繫結器,Pauline Johnson,17%,3,"Wilson Jones Binding Machine, Durable",Kalimantan Barat,消費者,Wilson,IN-2019-76450,2019/11/17,標準級,2019/11/21,$126,辦公用品
0.313183284,1,$111.00,$153.61,東南亞,Indonesia,Pontianak,儲存具,Pauline Johnson,17%,3,"Eldon Lockers, Wire Frame",Kalimantan Barat,消費者,Eldon,IN-2019-76450,2019/11/17,標準級,2019/11/21,$490,辦公用品
0.419320594,1,$0.00,$35.55,北亞,China,Jieyang,繫結器,Peter Bühler,0%,3,"Cardinal 3-Hole Punch, Clear",Guangdong,消費者,Cardinal,IN-2019-20226,2019/6/14,一級,2019/6/16,$85,辦公用品
0.288713911,1,$0.00,$46.20,北亞,China,Jieyang,標籤,Peter Bühler,0%,14,"Smead Shipping Labels, Alphabetical",Guangdong,消費者,Smead,IN-2019-20226,2019/6/14,一級,2019/6/16,$160,辦公用品
0.239852804,1,$222.00,$229.27,東南亞,Philippines,Manila,電話,Barry Franz,25%,7,"Cisco Audio Dock, with Caller ID",Metro Manila,總公司,Cisco,IN-2017-26169,2017/3/27,標準級,2017/3/31,$956,技術
0.079781814,1,$0.00,$29.95,東南亞,Philippines,Manila,電話,Barry Franz,25%,3,"Nokia Audio Dock, VoIP",Metro Manila,總公司,Nokia,IN-2017-26169,2017/3/27,標準級,2017/3/31,$375,技術
0.487179487,1,$0.00,$13.68,北亞,Japan,Chigasaki,標籤,Nat Carroll,0%,3,"Harbour Creations Shipping Labels, Adjustable",Kanagawa,消費者,Harbour Creations,IN-2016-55919,2016/11/3,標準級,2016/11/10,$28,辦公用品
0.159931212,1,$0.00,$33.48,中亞,India,Durgapur,用品,Chad McGuire,0%,6,"Elite Box Cutter, High Speed",West Bengal,消費者,Elite,IN-2019-74224,2019/6/4,標準級,2019/6/10,$209,辦公用品
0.106409459,1,$0.00,$7.70,東南亞,Philippines,Makati,椅子,Chris Cortes,25%,2,"Novimex Bag Chairs, Set of Two",Metro Manila,消費者,Novimex,IN-2017-25910,2017/6/21,標準級,2017/6/26,$72,傢具
0.324828437,1,$0.00,$52.77,東南亞,Vietnam,Hanoi,儲存具,Darren Koutras,17%,4,"Smead Shelving, Blue",Thủ Dô Hà Nội,消費者,Smead,IN-2019-20702,2019/12/8,標準級,2019/12/13,$162,辦公用品
-0.000982446,1,-$111.00,-$0.08,東南亞,Vietnam,Hanoi,用具,Darren Koutras,27%,5,"Rubbermaid Stacking Tray, Erganomic",Thủ Dô Hà Nội,消費者,Rubbermaid,IN-2019-20702,2019/12/8,標準級,2019/12/13,$81,傢具
0.209956152,1,$111.00,$122.10,北亞,China,Qiqihar,配件,Greg Hansen,0%,5,"Belkin Memory Card, Programmable",Heilongjiang,消費者,Belkin,IN-2019-53252,2019/5/29,標準級,2019/6/3,$582,技術
0.068412909,1,$0.00,$94.13,東南亞,Indonesia,Jayapura,椅子,Shirley Schmidt,27%,4,"Harbour Creations Executive Leather Armchair, Adjustable",Papua,總公司,Harbour Creations,IN-2018-29676,2018/1/18,標準級,2018/1/23,"$1,376",傢具
-0.120198265,1,-$111.00,-$36.37,北亞,China,Wuhan,書架,Troy Blackwell,50%,5,"Dania Stackable Bookrack, Traditional",Hubei,消費者,Dania,IN-2019-59363,2019/10/9,二級,2019/10/11,$303,傢具
0.043880837,1,$0.00,$1.96,大洋洲,Australia,Dubbo,儲存具,Thea Hudgings,10%,3,"Smead Folders, Wire Frame",New South Wales,公司,Smead,IN-2018-17076,2018/7/20,當日,2018/7/20,$45,辦公用品
-0.023281751,1,-$111.00,-$1.00,大洋洲,Australia,Dubbo,用具,Thea Hudgings,10%,2,"Deflect-O Stacking Tray, Erganomic",New South Wales,公司,Deflect,IN-2018-17076,2018/7/20,當日,2018/7/20,$43,傢具
0.138888889,1,$0.00,$10.35,北亞,China,Suzhou,用品,Fred Hopkins,0%,3,"Acme Scissors, Steel",Jiangsu,公司,Acme,IN-2017-44600,2017/5/18,一級,2017/5/21,$75,辦公用品
0.298998569,1,$0.00,$15.05,大洋洲,Australia,Sydney,紙張,Jonathan Howell,10%,2,"Eaton Computer Printout Paper, Multicolor",New South Wales,消費者,Eaton,IN-2018-25861,2018/2/27,標準級,2018/3/3,$50,辦公用品
0.010557487,1,$0.00,$1.48,大洋洲,Australia,Toowoomba,美術,Bill Tyler,10%,3,"Boston Sketch Pad, Water Color",Queensland,公司,Boston,IN-2018-10405,2018/10/11,標準級,2018/10/16,$140,辦公用品
0.144518767,1,$0.00,$15.29,東南亞,Indonesia,Depok,儲存具,Brian Thompson,17%,1,"Smead File Cart, Blue",Yogyakarta,消費者,Smead,IN-2018-18021,2018/9/19,標準級,2018/9/25,$106,辦公用品
0.419927863,1,$333.00,$419.13,中亞,India,Hubli,桌子,Toby Carlisle,0%,3,"Hon Training Table, with Bottom Storage",Karnataka,消費者,Hon,IN-2018-11448,2018/2/7,標準級,2018/2/12,$998,傢具
0.018421053,1,$0.00,$0.21,中亞,India,Hubli,信封,Toby Carlisle,0%,1,"Kraft Clasp Envelope, Security-Tint",Karnataka,消費者,Kraft,IN-2018-11448,2018/2/7,標準級,2018/2/12,$11,辦公用品
0.389048991,1,$0.00,$56.70,北亞,China,Leshan,紙張,Corey Roper,0%,7,"Green Bar Parchment Paper, 8.5 x 11",Sichuan,總公司,Green Bar,IN-2018-37159,2018/5/24,標準級,2018/5/28,$146,辦公用品
0.139936349,1,$0.00,$87.06,北亞,China,Xianning,器具,Ben Wallace,0%,2,"KitchenAid Microwave, Silver",Hubei,消費者,KitchenAid,ID-2017-56612,2017/6/23,當日,2017/6/23,$622,辦公用品
0.039735099,1,$0.00,$0.22,大洋洲,Australia,Canberra,繫結器,Paul Prost,40%,2,"Wilson Jones Hole Reinforcements, Economy",Australian Capital Territory,總公司,Wilson,ID-2019-53679,2019/10/29,標準級,2019/11/5,$5,辦公用品
